state,year,code,plan,eg_adj_avg,eg_avg_percentrank,bias_avg,bias_avg_percentrank,mmd_avg,mmd_avg_percentrank,wasted_dem_plan,wasted_rep_plan,votes_dem_plan,votes_twop_plan,seats_plan,seats_dem_plan,seats_r_plan
AL,1974,AL1974,AL1,0.059,0.577,0.014,0.192,0.008,0.221,268688,345493,882869,1228362,70,70,0
AL,1978,AL1978,AL1,0.059,0.577,0.014,0.192,0.008,0.221,268688,345493,882869,1228362,70,70,0
AL,1982,AL1982,AL2,0.161,0.977,0.134,0.962,0.028,0.667,432406,791628,1425907,2448068,70,58,12
AL,1986,AL1986,AL2,0.161,0.977,0.134,0.962,0.028,0.667,432406,791628,1425907,2448068,70,58,12
AL,1990,AL1990,AL2,0.161,0.977,0.134,0.962,0.028,0.667,432406,791628,1425907,2448068,70,58,12
AL,1994,AL1994,AL3,0.097,0.812,0.030,0.347,0.025,0.606,518210,715222,1328261,2466863,70,47,23
AL,1998,AL1998,AL3,0.097,0.812,0.030,0.347,0.025,0.606,518210,715222,1328261,2466863,70,47,23
AL,2002,AL2002,AL4,0.004,0.047,0.010,0.131,0.006,0.174,685806,641022,1321580,2653656,70,35,35
AL,2006,AL2006,AL4,0.004,0.047,0.010,0.131,0.006,0.174,685806,641022,1321580,2653656,70,35,35
AL,2010,AL2010,AL4,0.004,0.047,0.010,0.131,0.006,0.174,685806,641022,1321580,2653656,70,35,35
AR,1972,AR1972,AR1,0.011,0.117,0.116,0.930,0.029,0.681,591790,630247,1786125,2444073,136,133,3
AR,1974,AR1974,AR1,0.011,0.117,0.116,0.930,0.029,0.681,591790,630247,1786125,2444073,136,133,3
AR,1976,AR1976,AR1,0.011,0.117,0.116,0.930,0.029,0.681,591790,630247,1786125,2444073,136,133,3
AR,1978,AR1978,AR1,0.011,0.117,0.116,0.930,0.029,0.681,591790,630247,1786125,2444073,136,133,3
AR,1980,AR1980,AR1,0.011,0.117,0.116,0.930,0.029,0.681,591790,630247,1786125,2444073,136,133,3
AR,1982,AR1982,AR2,0.127,0.901,0.042,0.488,0.010,0.272,221240,411095,780548,1264671,70,62,8
AR,1984,AR1984,AR2,0.127,0.901,0.042,0.488,0.010,0.272,221240,411095,780548,1264671,70,62,8
AR,1988,AR1988,AR2,0.127,0.901,0.042,0.488,0.010,0.272,221240,411095,780548,1264671,70,62,8
AR,1990,AR1990,AR2.1,0.143,0.934,0.077,0.742,0.008,0.235,126759,221930,433257,697377,35,31,4
AR,1992,AR1992,AR3,0.220,1.000,-0.008,0.099,0.003,0.075,440314,1172890,1776366,3226409,140,115,25
AR,1994,AR1994,AR3,0.220,1.000,-0.008,0.099,0.003,0.075,440314,1172890,1776366,3226409,140,115,25
AR,1996,AR1996,AR3,0.220,1.000,-0.008,0.099,0.003,0.075,440314,1172890,1776366,3226409,140,115,25
AR,1998,AR1998,AR3,0.220,1.000,-0.008,0.099,0.003,0.075,440314,1172890,1776366,3226409,140,115,25
AR,2000,AR2000,AR3,0.220,1.000,-0.008,0.099,0.003,0.075,440314,1172890,1776366,3226409,140,115,25
AR,2002,AR2002,AR4,0.165,0.986,-0.015,0.211,-0.004,0.131,663013,1292959,2049552,3911944,140,101,39
AR,2004,AR2004,AR4,0.165,0.986,-0.015,0.211,-0.004,0.131,663013,1292959,2049552,3911944,140,101,39
AR,2006,AR2006,AR4,0.165,0.986,-0.015,0.211,-0.004,0.131,663013,1292959,2049552,3911944,140,101,39
AR,2008,AR2008,AR4,0.165,0.986,-0.015,0.211,-0.004,0.131,663013,1292959,2049552,3911944,140,101,39
AR,2010,AR2010,AR4,0.165,0.986,-0.015,0.211,-0.004,0.131,663013,1292959,2049552,3911944,140,101,39
AR,2012,AR2012,AR5,-0.066,0.629,-0.097,0.873,-0.031,0.714,817218,637638,1238145,2909711,105,30,75
AR,2014,AR2014,AR5,-0.066,0.629,-0.097,0.873,-0.031,0.714,817218,637638,1238145,2909711,105,30,75
AR,2016,AR2016,AR5,-0.066,0.629,-0.097,0.873,-0.031,0.714,817218,637638,1238145,2909711,105,30,75
AR,2018,AR2018,AR5,-0.066,0.629,-0.097,0.873,-0.031,0.714,817218,637638,1238145,2909711,105,30,75
AZ,1972,AZ1972,AZ1.1,0.062,0.601,0.000,0.009,-0.003,0.085,486822,500639,911133,1974921,90,44,46
AZ,1974,AZ1974,AZ1,0.017,0.197,-0.055,0.620,-0.022,0.577,145745,157032,327779,605555,30,18,12
AZ,1976,AZ1976,AZ1.1,0.062,0.601,0.000,0.009,-0.003,0.085,486822,500639,911133,1974921,90,44,46
AZ,1978,AZ1978,AZ1.1,0.062,0.601,0.000,0.009,-0.003,0.085,486822,500639,911133,1974921,90,44,46
AZ,1980,AZ1980,AZ1.1,0.062,0.601,0.000,0.009,-0.003,0.085,486822,500639,911133,1974921,90,44,46
AZ,1982,AZ1982,AZ2,-0.008,0.066,-0.057,0.643,-0.056,0.911,1053023,812859,1776640,3731763,120,53,67
AZ,1984,AZ1984,AZ2,-0.008,0.066,-0.057,0.643,-0.056,0.911,1053023,812859,1776640,3731763,120,53,67
AZ,1986,AZ1986,AZ2,-0.008,0.066,-0.057,0.643,-0.056,0.911,1053023,812859,1776640,3731763,120,53,67
AZ,1988,AZ1988,AZ2,-0.008,0.066,-0.057,0.643,-0.056,0.911,1053023,812859,1776640,3731763,120,53,67
AZ,1990,AZ1990,AZ2,-0.008,0.066,-0.057,0.643,-0.056,0.911,1053023,812859,1776640,3731763,120,53,67
AZ,1992,AZ1992,AZ3,0.000,0.014,-0.064,0.681,-0.049,0.854,1233592,1070543,2199187,4608268,120,53,67
AZ,1994,AZ1994,AZ3,0.000,0.014,-0.064,0.681,-0.049,0.854,1233592,1070543,2199187,4608268,120,53,67
AZ,1996,AZ1996,AZ3,0.000,0.014,-0.064,0.681,-0.049,0.854,1233592,1070543,2199187,4608268,120,53,67
AZ,1998,AZ1998,AZ3,0.000,0.014,-0.064,0.681,-0.049,0.854,1233592,1070543,2199187,4608268,120,53,67
AZ,2000,AZ2000,AZ3,0.000,0.014,-0.064,0.681,-0.049,0.854,1233592,1070543,2199187,4608268,120,53,67
AZ,2002,AZ2002,AZ4,-0.075,0.671,-0.102,0.887,-0.046,0.845,2308480,1443766,3600862,7504493,120,46,74
AZ,2004,AZ2004,AZ4,-0.075,0.671,-0.102,0.887,-0.046,0.845,2308480,1443766,3600862,7504493,120,46,74
AZ,2006,AZ2006,AZ4,-0.075,0.671,-0.102,0.887,-0.046,0.845,2308480,1443766,3600862,7504493,120,46,74
AZ,2008,AZ2008,AZ4,-0.075,0.671,-0.102,0.887,-0.046,0.845,2308480,1443766,3600862,7504493,120,46,74
AZ,2010,AZ2010,AZ4,-0.075,0.671,-0.102,0.887,-0.046,0.845,2308480,1443766,3600862,7504493,120,46,74
AZ,2012,AZ2012,AZ5,-0.029,0.300,-0.040,0.474,-0.021,0.559,1906144,1356313,3182967,6524913,90,39,51
AZ,2014,AZ2014,AZ5,-0.029,0.300,-0.040,0.474,-0.021,0.559,1906144,1356313,3182967,6524913,90,39,51
AZ,2016,AZ2016,AZ5,-0.029,0.300,-0.040,0.474,-0.021,0.559,1906144,1356313,3182967,6524913,90,39,51
AZ,2018,AZ2018,AZ5,-0.029,0.300,-0.040,0.474,-0.021,0.559,1906144,1356313,3182967,6524913,90,39,51
CA,1972,CA1972,CA1,0.040,0.441,0.026,0.315,0.011,0.305,7423266,6545173,15233002,27936879,160,101,59
CA,1974,CA1974,CA1,0.040,0.441,0.026,0.315,0.011,0.305,7423266,6545173,15233002,27936879,160,101,59
CA,1976,CA1976,CA1,0.040,0.441,0.026,0.315,0.011,0.305,7423266,6545173,15233002,27936879,160,101,59
CA,1978,CA1978,CA1,0.040,0.441,0.026,0.315,0.011,0.305,7423266,6545173,15233002,27936879,160,101,59
CA,1980,CA1980,CA1,0.040,0.441,0.026,0.315,0.011,0.305,7423266,6545173,15233002,27936879,160,101,59
CA,1982,CA1982,CA2,0.062,0.592,-0.017,0.221,-0.011,0.310,5940216,5991664,12563088,23863760,117,72,45
CA,1986,CA1986,CA2,0.062,0.592,-0.017,0.221,-0.011,0.310,5940216,5991664,12563088,23863760,117,72,45
CA,1988,CA1988,CA2,0.062,0.592,-0.017,0.221,-0.011,0.310,5940216,5991664,12563088,23863760,117,72,45
CA,1990,CA1990,CA2,0.062,0.592,-0.017,0.221,-0.011,0.310,5940216,5991664,12563088,23863760,117,72,45
CA,1992,CA1992,CA3,0.033,0.347,-0.004,0.056,-0.001,0.033,9051069,8366912,18719916,34835962,160,97,63
CA,1994,CA1994,CA3,0.033,0.347,-0.004,0.056,-0.001,0.033,9051069,8366912,18719916,34835962,160,97,63
CA,1996,CA1996,CA3,0.033,0.347,-0.004,0.056,-0.001,0.033,9051069,8366912,18719916,34835962,160,97,63
CA,1998,CA1998,CA3,0.033,0.347,-0.004,0.056,-0.001,0.033,9051069,8366912,18719916,34835962,160,97,63
CA,2000,CA2000,CA3,0.033,0.347,-0.004,0.056,-0.001,0.033,9051069,8366912,18719916,34835962,160,97,63
CA,2002,CA2002,CA4,-0.010,0.108,0.080,0.765,0.051,0.873,11732659,8697082,23223973,40859483,160,100,60
CA,2004,CA2004,CA4,-0.010,0.108,0.080,0.765,0.051,0.873,11732659,8697082,23223973,40859483,160,100,60
CA,2006,CA2006,CA4,-0.010,0.108,0.080,0.765,0.051,0.873,11732659,8697082,23223973,40859483,160,100,60
CA,2008,CA2008,CA4,-0.010,0.108,0.080,0.765,0.051,0.873,11732659,8697082,23223973,40859483,160,100,60
CA,2010,CA2010,CA4,-0.010,0.108,0.080,0.765,0.051,0.873,11732659,8697082,23223973,40859483,160,100,60
CA,2012,CA2012,CA5,-0.003,0.023,0.030,0.338,0.016,0.432,8201452,8413468,19948752,33229839,120,83,37
CA,2014,CA2014,CA5,-0.003,0.023,0.030,0.338,0.016,0.432,8201452,8413468,19948752,33229839,120,83,37
CA,2016,CA2016,CA5,-0.003,0.023,0.030,0.338,0.016,0.432,8201452,8413468,19948752,33229839,120,83,37
CA,2018,CA2018,CA5,-0.003,0.023,0.030,0.338,0.016,0.432,8201452,8413468,19948752,33229839,120,83,37
CO,1972,CO1972,CO1,-0.056,0.563,-0.053,0.596,-0.021,0.563,1067506,805057,1807275,3745126,140,58,82
CO,1974,CO1974,CO1,-0.056,0.563,-0.053,0.596,-0.021,0.563,1067506,805057,1807275,3745126,140,58,82
CO,1976,CO1976,CO1,-0.056,0.563,-0.053,0.596,-0.021,0.563,1067506,805057,1807275,3745126,140,58,82
CO,1978,CO1978,CO1,-0.056,0.563,-0.053,0.596,-0.021,0.563,1067506,805057,1807275,3745126,140,58,82
CO,1980,CO1980,CO1,-0.056,0.563,-0.053,0.596,-0.021,0.563,1067506,805057,1807275,3745126,140,58,82
CO,1982,CO1982,CO2,-0.095,0.803,-0.034,0.413,-0.008,0.216,1479047,882540,2150090,4723173,140,44,96
CO,1984,CO1984,CO2,-0.095,0.803,-0.034,0.413,-0.008,0.216,1479047,882540,2150090,4723173,140,44,96
CO,1986,CO1986,CO2,-0.095,0.803,-0.034,0.413,-0.008,0.216,1479047,882540,2150090,4723173,140,44,96
CO,1988,CO1988,CO2,-0.095,0.803,-0.034,0.413,-0.008,0.216,1479047,882540,2150090,4723173,140,44,96
CO,1990,CO1990,CO2,-0.095,0.803,-0.034,0.413,-0.008,0.216,1479047,882540,2150090,4723173,140,44,96
CO,1992,CO1992,CO3,-0.009,0.089,-0.046,0.526,-0.019,0.521,1438683,1265742,2595629,5408849,140,63,77
CO,1994,CO1994,CO3,-0.009,0.089,-0.046,0.526,-0.019,0.521,1438683,1265742,2595629,5408849,140,63,77
CO,1996,CO1996,CO3,-0.009,0.089,-0.046,0.526,-0.019,0.521,1438683,1265742,2595629,5408849,140,63,77
CO,1998,CO1998,CO3,-0.009,0.089,-0.046,0.526,-0.019,0.521,1438683,1265742,2595629,5408849,140,63,77
CO,2000,CO2000,CO3,-0.009,0.089,-0.046,0.526,-0.019,0.521,1438683,1265742,2595629,5408849,140,63,77
CO,2002,CO2002,CO4,0.047,0.516,0.012,0.155,0.014,0.385,1768464,1944507,3772655,7425940,140,79,61
CO,2004,CO2004,CO4,0.047,0.516,0.012,0.155,0.014,0.385,1768464,1944507,3772655,7425940,140,79,61
CO,2006,CO2006,CO4,0.047,0.516,0.012,0.155,0.014,0.385,1768464,1944507,3772655,7425940,140,79,61
CO,2008,CO2008,CO4,0.047,0.516,0.012,0.155,0.014,0.385,1768464,1944507,3772655,7425940,140,79,61
CO,2010,CO2010,CO4,0.047,0.516,0.012,0.155,0.014,0.385,1768464,1944507,3772655,7425940,140,79,61
CO,2012,CO2012,CO5,-0.032,0.338,-0.013,0.174,0.005,0.141,1852473,1576765,3597772,6858476,105,54,51
CO,2014,CO2014,CO5,-0.032,0.338,-0.013,0.174,0.005,0.141,1852473,1576765,3597772,6858476,105,54,51
CO,2016,CO2016,CO5,-0.032,0.338,-0.013,0.174,0.005,0.141,1852473,1576765,3597772,6858476,105,54,51
CO,2018,CO2018,CO5,-0.032,0.338,-0.013,0.174,0.005,0.141,1852473,1576765,3597772,6858476,105,54,51
CT,1972,CT1972,CT1,0.115,0.878,0.009,0.113,0.003,0.089,978095,1383192,2530734,4722574,144,100,44
CT,1974,CT1974,CT1,0.115,0.878,0.009,0.113,0.003,0.089,978095,1383192,2530734,4722574,144,100,44
CT,1976,CT1976,CT1,0.115,0.878,0.009,0.113,0.003,0.089,978095,1383192,2530734,4722574,144,100,44
CT,1978,CT1978,CT1,0.115,0.878,0.009,0.113,0.003,0.089,978095,1383192,2530734,4722574,144,100,44
CT,1980,CT1980,CT1,0.115,0.878,0.009,0.113,0.003,0.089,978095,1383192,2530734,4722574,144,100,44
CT,1982,CT1982,CT2,0.042,0.455,0.023,0.291,0.019,0.516,1174013,1169587,2353355,4687199,144,80,64
CT,1984,CT1984,CT2,0.042,0.455,0.023,0.291,0.019,0.516,1174013,1169587,2353355,4687199,144,80,64
CT,1986,CT1986,CT2,0.042,0.455,0.023,0.291,0.019,0.516,1174013,1169587,2353355,4687199,144,80,64
CT,1988,CT1988,CT2,0.042,0.455,0.023,0.291,0.019,0.516,1174013,1169587,2353355,4687199,144,80,64
CT,1990,CT1990,CT2,0.042,0.455,0.023,0.291,0.019,0.516,1174013,1169587,2353355,4687199,144,80,64
CT,1992,CT1992,CT3,-0.011,0.113,0.010,0.117,0.015,0.390,1202078,1057078,2355238,4518313,144,76,68
CT,1994,CT1994,CT3,-0.011,0.113,0.010,0.117,0.015,0.390,1202078,1057078,2355238,4518313,144,76,68
CT,1996,CT1996,CT3,-0.011,0.113,0.010,0.117,0.015,0.390,1202078,1057078,2355238,4518313,144,76,68
CT,1998,CT1998,CT3,-0.011,0.113,0.010,0.117,0.015,0.390,1202078,1057078,2355238,4518313,144,76,68
CT,2000,CT2000,CT3,-0.011,0.113,0.010,0.117,0.015,0.390,1202078,1057078,2355238,4518313,144,76,68
CT,2002,CT2002,CT4,0.030,0.310,0.025,0.300,0.013,0.376,1285770,1309767,2935215,5191075,144,95,49
CT,2004,CT2004,CT4,0.030,0.310,0.025,0.300,0.013,0.376,1285770,1309767,2935215,5191075,144,95,49
CT,2006,CT2006,CT4,0.030,0.310,0.025,0.300,0.013,0.376,1285770,1309767,2935215,5191075,144,95,49
CT,2008,CT2008,CT4,0.030,0.310,0.025,0.300,0.013,0.376,1285770,1309767,2935215,5191075,144,95,49
CT,2010,CT2010,CT4,0.030,0.310,0.025,0.300,0.013,0.376,1285770,1309767,2935215,5191075,144,95,49
CT,2012,CT2012,CT5,0.030,0.319,-0.040,0.460,-0.018,0.479,1042903,1004937,2137584,4095681,108,62,46
CT,2014,CT2014,CT5,0.030,0.319,-0.040,0.460,-0.018,0.479,1042903,1004937,2137584,4095681,108,62,46
CT,2016,CT2016,CT5,0.030,0.319,-0.040,0.460,-0.018,0.479,1042903,1004937,2137584,4095681,108,62,46
CT,2018,CT2018,CT5,0.030,0.319,-0.040,0.460,-0.018,0.479,1042903,1004937,2137584,4095681,108,62,46
DE,1972,DE1972,DE1,0.071,0.648,0.047,0.531,0.027,0.638,172506,201497,378469,748006,84,49,35
DE,1974,DE1974,DE1,0.071,0.648,0.047,0.531,0.027,0.638,172506,201497,378469,748006,84,49,35
DE,1976,DE1976,DE1,0.071,0.648,0.047,0.531,0.027,0.638,172506,201497,378469,748006,84,49,35
DE,1978,DE1978,DE1,0.071,0.648,0.047,0.531,0.027,0.638,172506,201497,378469,748006,84,49,35
DE,1980,DE1980,DE1,0.071,0.648,0.047,0.531,0.027,0.638,172506,201497,378469,748006,84,49,35
DE,1982,DE1982,DE2,0.049,0.531,0.019,0.239,0.009,0.249,190011,213719,441724,807461,84,54,30
DE,1984,DE1984,DE2,0.049,0.531,0.019,0.239,0.009,0.249,190011,213719,441724,807461,84,54,30
DE,1986,DE1986,DE2,0.049,0.531,0.019,0.239,0.009,0.249,190011,213719,441724,807461,84,54,30
DE,1988,DE1988,DE2,0.049,0.531,0.019,0.239,0.009,0.249,190011,213719,441724,807461,84,54,30
DE,1990,DE1990,DE2,0.049,0.531,0.019,0.239,0.009,0.249,190011,213719,441724,807461,84,54,30
DE,1992,DE1992,DE3,0.014,0.146,-0.003,0.052,0.013,0.362,210239,266376,515807,953229,84,50,34
DE,1994,DE1994,DE3,0.014,0.146,-0.003,0.052,0.013,0.362,210239,266376,515807,953229,84,50,34
DE,1996,DE1996,DE3,0.014,0.146,-0.003,0.052,0.013,0.362,210239,266376,515807,953229,84,50,34
DE,1998,DE1998,DE3,0.014,0.146,-0.003,0.052,0.013,0.362,210239,266376,515807,953229,84,50,34
DE,2000,DE2000,DE3,0.014,0.146,-0.003,0.052,0.013,0.362,210239,266376,515807,953229,84,50,34
DE,2002,DE2002,DE4,-0.013,0.131,-0.038,0.451,-0.017,0.469,359910,310432,791334,1340682,84,56,28
DE,2004,DE2004,DE4,-0.013,0.131,-0.038,0.451,-0.017,0.469,359910,310432,791334,1340682,84,56,28
DE,2006,DE2006,DE4,-0.013,0.131,-0.038,0.451,-0.017,0.469,359910,310432,791334,1340682,84,56,28
DE,2008,DE2008,DE4,-0.013,0.131,-0.038,0.451,-0.017,0.469,359910,310432,791334,1340682,84,56,28
DE,2010,DE2010,DE4,-0.013,0.131,-0.038,0.451,-0.017,0.469,359910,310432,791334,1340682,84,56,28
DE,2012,DE2012,DE5,-0.009,0.075,0.022,0.282,0.020,0.535,291368,260403,590189,1103541,63,35,28
DE,2014,DE2014,DE5,-0.009,0.075,0.022,0.282,0.020,0.535,291368,260403,590189,1103541,63,35,28
DE,2016,DE2016,DE5,-0.009,0.075,0.022,0.282,0.020,0.535,291368,260403,590189,1103541,63,35,28
DE,2018,DE2018,DE5,-0.009,0.075,0.022,0.282,0.020,0.535,291368,260403,590189,1103541,63,35,28
FL,1982,FL1982,FL2,0.148,0.953,0.036,0.427,0.012,0.343,2681275,4590372,7288593,14543294,160,104,56
FL,1984,FL1984,FL2,0.148,0.953,0.036,0.427,0.012,0.343,2681275,4590372,7288593,14543294,160,104,56
FL,1986,FL1986,FL2,0.148,0.953,0.036,0.427,0.012,0.343,2681275,4590372,7288593,14543294,160,104,56
FL,1988,FL1988,FL2,0.148,0.953,0.036,0.427,0.012,0.343,2681275,4590372,7288593,14543294,160,104,56
FL,1990,FL1990,FL2,0.148,0.953,0.036,0.427,0.012,0.343,2681275,4590372,7288593,14543294,160,104,56
FL,1992,FL1992,FL3,-0.086,0.732,-0.093,0.854,-0.041,0.808,5748390,3670169,9383379,18837118,160,66,94
FL,1994,FL1994,FL3,-0.086,0.732,-0.093,0.854,-0.041,0.808,5748390,3670169,9383379,18837118,160,66,94
FL,1996,FL1996,FL3,-0.086,0.732,-0.093,0.854,-0.041,0.808,5748390,3670169,9383379,18837118,160,66,94
FL,1998,FL1998,FL3,-0.086,0.732,-0.093,0.854,-0.041,0.808,5748390,3670169,9383379,18837118,160,66,94
FL,2000,FL2000,FL3,-0.086,0.732,-0.093,0.854,-0.041,0.808,5748390,3670169,9383379,18837118,160,66,94
FL,2002,FL2002,FL4,-0.098,0.826,-0.126,0.948,-0.046,0.850,7753338,5021249,12035709,25549175,160,55,105
FL,2004,FL2004,FL4,-0.098,0.826,-0.126,0.948,-0.046,0.850,7753338,5021249,12035709,25549175,160,55,105
FL,2006,FL2006,FL4,-0.098,0.826,-0.126,0.948,-0.046,0.850,7753338,5021249,12035709,25549175,160,55,105
FL,2008,FL2008,FL4,-0.098,0.826,-0.126,0.948,-0.046,0.850,7753338,5021249,12035709,25549175,160,55,105
FL,2010,FL2010,FL4,-0.098,0.826,-0.126,0.948,-0.046,0.850,7753338,5021249,12035709,25549175,160,55,105
FL,2012,FL2012,FL5,-0.090,0.770,-0.070,0.723,-0.038,0.793,2094577,1474166,3353488,7137486,40,14,26
FL,2014,FL2014,FL5,-0.090,0.770,-0.070,0.723,-0.038,0.793,2094577,1474166,3353488,7137486,40,14,26
FL,2016,FL2016,FL5.1,-0.048,0.526,-0.036,0.432,-0.011,0.319,4765538,3870001,8184764,17271077,80,32,48
FL,2018,FL2018,FL5.1,-0.048,0.526,-0.036,0.432,-0.011,0.319,4765538,3870001,8184764,17271077,80,32,48
GA,1972,GA1972,GA1,0.004,0.038,0.137,0.972,0.034,0.775,1332561,1242147,3660912,5149416,224,207,17
GA,1974,GA1974,GA1,0.004,0.038,0.137,0.972,0.034,0.775,1332561,1242147,3660912,5149416,224,207,17
